City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Melbourne / Stockholm,1956,Aquatics,Swimming,WOOLSEY_ William Tripp,USA,Men,4x200m freestyle relay,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,AGEEV_ Viktor,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,BREUS_ Pyotr,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,GOIKHMAN_ Boris,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,GVAKHARIYA_ Nodar,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,KURENNOI_ Vyacheslav,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,MARKAROV_ Boris,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,MSHVENIERADZE_ Pyotr,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,PROKOPOV_ Valentin,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,RYZHAK_ Mikhail,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,SHLYAPIN_ Yuri,URS,Men,water polo,M,Bronze
Melbourne / Stockholm,1956,Aquatics,Water polo,BOLVARI_ Antal,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,BOROS_ Otto,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,GYARMATI_ Dezso,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,HEVESI_ Istvan,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,JENEI_ Laszlo,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,KANIZSA_ Tivadar,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,KARPATI_ György,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,MARKOVICS_ Kalman,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,MAYER_ Mihaly,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,SZIVOS_ Istvan,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,ZADOR_ Ervin,HUN,Men,water polo,M,Gold
Melbourne / Stockholm,1956,Aquatics,Water polo,CIPCI_ Ivo,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,FRANJKOVIC_ Tomislav,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,IVKOVIC_ Vladimir,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,JEZIC_ Zdravko,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,KACIC_ Horivoje,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,KOVACIC_ Zdravko,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,RADONIC_ Lovro,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Aquatics,Water polo,ZUZEJ_ Marjan,YUG,Men,water polo,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,LAWRENCE_ Allan,AUS,Men,10000m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,KUTS_ Vladimir,URS,Men,10000m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,KOVACS_ Jozsef,HUN,Men,10000m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,HOGAN_ Hector,AUS,Men,100m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,MORROW_ Robert Joseph,USA,Men,100m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,BAKER_ Walter Thane,USA,Men,100m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,MATHEWS-O'SHEA_ Marlene Judith,AUS,Women,100m,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CUTHBERT_ Betty,AUS,Women,100m,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,STUBNICK_ Christa,EUA,Women,100m,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,SHANKLE_ Joel,USA,Men,110m hurdles,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CALHOUN_ Lee,USA,Men,110m hurdles,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,DAVIS_ Jack,USA,Men,110m hurdles,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,LANDY_ John,AUS,Men,1500m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,DELANY_ Ronald Michael,IRL,Men,1500m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,RICHTZENHAIN_ Klaus,EUA,Men,1500m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,BAKER_ Walter Thane,USA,Men,200m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,MORROW_ Robert Joseph,USA,Men,200m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,STANFIELD_ Andrew William,USA,Men,200m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,MATHEWS-O'SHEA_ Marlene Judith,AUS,Women,200m,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CUTHBERT_ Betty,AUS,Women,200m,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,STUBNICK_ Christa,EUA,Women,200m,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,JUNK_ Bruno,URS,Men,20km walk,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,SPIRIN_ Leonid,URS,Men,20km walk,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MIKENAS_ Antanas,URS,Men,20km walk,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,LARSEN_ Ernst,NOR,Men,3000m steeplechase,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,BRASHER_ Christopher William,GBR,Men,3000m steeplechase,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,ROZSNYOI_ Sandor,HUN,Men,3000m steeplechase,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,HELLSTEN_ Voitto Valdemar,FIN,Men,400m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,IGNATYEV_ Ardalion,URS,Men,400m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,JENKINS_ Charles Lamont,USA,Men,400m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,HAAS_ Karl-Friedrich,EUA,Men,400m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,CULBREATH_ Joshua,USA,Men,400m hurdles,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,DAVIS_ Glenn Ashby,USA,Men,400m hurdles,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,SOUTHERN_ Silas Edward,USA,Men,400m hurdles,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,FÜTTERER_ Heinz,EUA,Men,4x100m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,GERMAR_ Manfred,EUA,Men,4x100m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,KNÖRZER_ Lothar,EUA,Men,4x100m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,POHL_ Leonard (Leo),EUA,Men,4x100m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,BAKER_ Walter Thane,USA,Men,4x100m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,KING_ Leamon,USA,Men,4x100m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MORROW_ Robert Joseph,USA,Men,4x100m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MURCHISON_ Ira James,USA,Men,4x100m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,BARTENEV_ Leonid,URS,Men,4x100m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KONOVALOV_ Yuri,URS,Men,4x100m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,SUKHAREV_ Vladimir,URS,Men,4x100m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,TOKAREV_ Boris,URS,Men,4x100m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,DANIELS_ Isabelle Francis,USA,Women,4x100m relay,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,FAGGS_ Mae Heriwentha,USA,Women,4x100m relay,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,MATTHEWS_ Margaret Rejean,USA,Women,4x100m relay,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,RUDOLPH_ Wilma,USA,Women,4x100m relay,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CROOKER-FLEMING_ Norma Wilson,AUS,Women,4x100m relay,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,CUTHBERT_ Betty,AUS,Women,4x100m relay,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MELLOR-WENHAM_ Fluer Northey,AUS,Women,4x100m relay,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,STRICKLAND-DE LA HUNTY_ Shirley,AUS,Women,4x100m relay,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,ARMITAGE_ Heather Joy,GBR,Women,4x100m relay,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,FOULDS-PAUL_ June Florence,GBR,Women,4x100m relay,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,PASHLEY_ Anne,GBR,Women,4x100m relay,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,SCRIVENS_ Jean Eileen,GBR,Women,4x100m relay,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,HIGGINS_ Francis Peter,GBR,Men,4x400m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,JOHNSON_ Derek James Neville,GBR,Men,4x400m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,SALISBURY_ John Edward,GBR,Men,4x400m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,WHEELER_ Michael Keith Valentine,GBR,Men,4x400m relay,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,COURTNEY_ Thomas William,USA,Men,4x400m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,JENKINS_ Charles Lamont,USA,Men,4x400m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,JONES_ Louis Woodard III,USA,Men,4x400m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MASHBURN_ Jesse William,USA,Men,4x400m relay,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,GIPSON_ Graham Chater,AUS,Men,4x400m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,GOSPER_ Richard Kevan,AUS,Men,4x400m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,GREGORY_ Leonard Stuart,AUS,Men,4x400m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,LEAN_ David Francis,AUS,Men,4x400m relay,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,IBBOTSON_ George Derek,GBR,Men,5000m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,KUTS_ Vladimir,URS,Men,5000m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,PIRIE_ Douglas A.Gordon,GBR,Men,5000m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,LJUNGGREN_ John Artur,SWE,Men,50km walk,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,READ_ Norman Richard,NZL,Men,50km walk,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MASKINSKOV_ Yevgeni,URS,Men,50km walk,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,BOYSEN_ Audun,NOR,Men,800m,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,COURTNEY_ Thomas William,USA,Men,800m,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,JOHNSON_ Derek James Neville,GBR,Men,800m,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,THROWER-AUSTIN_ Norma Claire,AUS,Women,80m hurdles,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,STRICKLAND-DE LA HUNTY_ Shirley,AUS,Women,80m hurdles,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,KÖHLER-BIRKEMEYER_ Gisela,EUA,Women,80m hurdles,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KUZNETSOV_ Vasili,URS,Men,decathlon,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CAMPBELL_ Milton Gray,USA,Men,decathlon,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,JOHNSON_ Rafer Lewis,USA,Men,decathlon,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KOCH_ Desmond Dalworth,USA,Men,discus throw,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,OERTER_ Alfred,USA,Men,discus throw,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,GORDIEN_ Fortune Edward,USA,Men,discus throw,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,ROMASHKOVA-PONOMAREVA_ Nina,URS,Women,discus throw,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,FIKOTOVA-CONNOLLY_ Olga,TCH,Women,discus throw,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,BEGLYAKOVA_ Irina,URS,Women,discus throw,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,SAMOTSVETOV_ Anatoli,URS,Men,hammer throw,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,CONNOLLY_ Harold Vincent,USA,Men,hammer throw,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,KRIVONOSOV_ Mikhail,URS,Men,hammer throw,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KASHKAROV_ Igor,URS,Men,high jump,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,DUMAS_ Charles Everett,USA,Men,high jump,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,PORTER_ Charles Michael,AUS,Men,high jump,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,MCDANIEL_ Mildred Louise,USA,Women,high jump,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,HOPKINS_ Thelma Elizabeth,GBR,Women,high jump,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,PISSAREVA_ Mariya,URS,Women,high jump,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,TSYBULENKO_ Viktor,URS,Men,javelin throw,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,DANIELSEN_ Egil,NOR,Men,javelin throw,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,SIDLO_ Janusz,POL,Men,javelin throw,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KONYAEVA_ Nadezhda,URS,Women,javelin throw,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,YAUNZEME_ Inese,URS,Women,javelin throw,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,AHRENS_ Marlene,CHI,Women,javelin throw,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,VALKAMA_ Jorma Rainer,FIN,Men,long jump,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,BELL_ Gregory Curtis,USA,Men,long jump,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,BENNETT_ John Dale,USA,Men,long jump,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KHNYKINA-DVALISHVILI_ Nadezhda,URS,Women,long jump,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,DUNSKA-KRZESINSKA_ Elzbieta,POL,Women,long jump,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,WHITE_ Willie B.,USA,Women,long jump,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KARVONEN_ Veikko Leo,FIN,Men,marathon,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,MIMOUN_ Alain,FRA,Men,marathon,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,MIHALIC_ Franjo,YUG,Men,marathon,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,ROUBANIS_ Georgios,GRE,Men,pole vault,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,RICHARDS_ Robert,USA,Men,pole vault,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,GUTOWSKI_ Robert Allen,USA,Men,pole vault,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,SKOBLA_ Jiri,TCH,Men,shot put,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,O_ William Patrick Jr.,USA,Men,shot put,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,NIEDER_ William Henry,USA,Men,shot put,M,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,WERNER-SCHULZE-ENTRUP_ Marianne,EUA,Women,shot put,W,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,TYSHKEVICH_ Tamara,URS,Women,shot put,W,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,ZYBINA_ Galina,URS,Women,shot put,W,Silver
Melbourne / Stockholm,1956,Athletics,Athletics,KREER_ Vitold,URS,Men,triple jump,M,Bronze
Melbourne / Stockholm,1956,Athletics,Athletics,FERREIRA DA SILVA_ Adhemar,BRA,Men,triple jump,M,Gold
Melbourne / Stockholm,1956,Athletics,Athletics,EINARSSON_ Vilhjalmur,ISL,Men,triple jump,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,BLIXEN_ Carlos S.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,CHELLE_ Nelson R.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,CORTES_ Ramiro,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,COSTA_ Hector J.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,DEMARCO_ Nelson,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,GARCIA OTERO_ Hector,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,GONZALEZ_ Carlos,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,MATTO_ Sergio A.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,MERA_ Raul E.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,MOGLIA_ Oscar,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,OLASCOAGA_ Ariel,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,SCARON_ Milton A.,URU,Men,basketball,M,Bronze
Melbourne / Stockholm,1956,Basketball,Basketball,BOUSHKA_ Richard James,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,CAIN_ Carl Cecil,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,DARLING_ Charles Frick,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,EVANS_ William Best,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,FORD_ Gilbert,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,HALDORSSON_ Burdette Eliele,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,HOUGLAND_ William Marion,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,JEANGERARD_ Robert Eugene,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,JONES_ Kenneth C.,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,RUSSELL_ William Fenton,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,TOMSIC_ Ronald Paul,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,WALSH_ James Patrick,USA,Men,basketball,M,Gold
Melbourne / Stockholm,1956,Basketball,Basketball,BOCHKAREV_ Arkadi,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,KRUMINS_ Yanis,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,LAURITENAS_ Algirdas,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,MUIZHNIEK_ Valdis,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,OZEROV_ Yuri,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,PETKYAVICHUS_ Kasis,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,SEMYONOV_ Mikhail,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,STONKUS_ Stasis,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,STUDENETSKY_ Mikhail,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,TORBAN_ Vladimir,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,VALDMANIS_ Maigonis,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Basketball,Basketball,ZUBKOV_ Viktor,URS,Men,basketball,M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,CALDWELL_ John,IRL,Men,- 51kg (flyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,LIBEER_ Rene,FRA,Men,- 51kg (flyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,SPINKS_ Terence George,GBR,Men,- 51kg (flyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,DOBRESCU_ Mircea,ROU,Men,- 51kg (flyweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,BEKKER_ Daniel Wepener,RSA,Men,+ 81kg (heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,BOZZANO_ Giacomo,ITA,Men,+ 81kg (heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,RADEMACHER_ Thomas Peter,USA,Men,+ 81kg (heavyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,MUKHIN_ Lev,URS,Men,+ 81kg (heavyweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,BARRIENTOS_ Claudio,CHI,Men,51 - 54kg (bantamweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,GILROY_ Frederick,IRL,Men,51 - 54kg (bantamweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,BEHRENDT_ Wolfgang,EUA,Men,51 - 54kg (bantamweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,SONG_ Soon-Chun,KOR,Men,51 - 54kg (bantamweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,HÄMÄLÄINEN_ Pentti Olavi,FIN,Men,54 - 57kg (featherweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,NIEDZWIEDZKI_ Henryk,POL,Men,54 - 57kg (featherweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,SAFRONOV_ Vladimir,URS,Men,54 - 57kg (featherweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,NICHOLLS_ Thomas G.,GBR,Men,54 - 57kg (featherweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,BYRNE_ Anthony,IRL,Men,57 - 60kg (lightweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,LAGETKO_ Anatoli,URS,Men,57 - 60kg (lightweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,MCTAGGART_ Richard,GBR,Men,57 - 60kg (lightweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,KURSCHAT_ Harry,EUA,Men,57 - 60kg (lightweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,DUMITRESCU_ Constantin,ROU,Men,60 - 63.5kg (light-welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,LOUBSCHER_ Henry James,RSA,Men,60 - 63.5kg (light-welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,ENGIBARYAN_ Vladimir,URS,Men,60 - 63.5kg (light-welterweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,NENCI_ Franco,ITA,Men,60 - 63.5kg (light-welterweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,GARGANO_ Nicholas,GBR,Men,63.5 - 67kg (welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,HOGARTH_ Kevin John,AUS,Men,63.5 - 67kg (welterweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,LINCA_ Nicolae,ROU,Men,63.5 - 67kg (welterweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,TIEDT_ Fred,IRL,Men,63.5 - 67kg (welterweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,MCCORMACK_ John,GBR,Men,67 - 71kg (light-middleweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,PIETRZYKOWSKI_ Zbigniew,POL,Men,67 - 71kg (light-middleweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,PAPP_ Laszlo,HUN,Men,67 - 71kg (light-middleweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,TORRES_ Jose Louis Chegui,USA,Men,67 - 71kg (light-middleweight),M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,CHAPRON_ Gilbert,FRA,Men,71-75kg,M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,ZALAZAR_ Victor,ARG,Men,71-75kg,M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,SHATKOV_ Gennadi,URS,Men,71-75kg,M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,TAPIA_ Ramon,CHI,Men,71-75kg,M,Silver
Melbourne / Stockholm,1956,Boxing,Boxing,LUCAS_ Carlos,CHI,Men,75 - 81kg (light-heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,MURAUSKAS_ Romualdas,URS,Men,75 - 81kg (light-heavyweight),M,Bronze
Melbourne / Stockholm,1956,Boxing,Boxing,BOYD_ James Felton,USA,Men,75 - 81kg (light-heavyweight),M,Gold
Melbourne / Stockholm,1956,Boxing,Boxing,NEGREA_ Gheorghe,ROU,Men,75 - 81kg (light-heavyweight),M,Silver
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,BUKHARIN_ Gennady,URS,Men,C-1 10000m,M,Bronze
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,ROTMAN_ Leon,ROU,Men,C-1 10000m,M,Gold
Melbourne / Stockholm,1956,Canoe / Kayak,Canoe / Kayak F,PARTI_ Janos,HUN,Men,C-1 10000m,M,Silver
